pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,methodology,recent_poll
MassINC Polling Group,2.8,Wisconsin,Kamala Harris,DEM,53,800,Voters,Live Phone/Text-to-Web,Older
MassINC Polling Group,2.8,Wisconsin,Donald Trump,REP,46,800,Voters,Live Phone/Text-to-Web,Older
MassINC Polling Group,2.8,Connecticut,Kamala Harris,DEM,53,800,Voters,Live Phone/Text-to-Web,Older
MassINC Polling Group,2.8,Connecticut,Donald Trump,REP,37,800,Voters,Live Phone/Text-to-Web,Older
MassINC Polling Group,2.8,Rhode Island,Kamala Harris,DEM,53,800,Voters,Live Phone/Text-to-Web,Older
MassINC Polling Group,2.8,Rhode Island,Donald Trump,REP,40,800,Voters,Live Phone/Text-to-Web,Older
MassINC Polling Group,2.8,Rhode Island,Kamala Harris,DEM,56,800,Voters,Live Phone/Text-to-Web,Older
MassINC Polling Group,2.8,Rhode Island,Donald Trump,REP,43,800,Voters,Live Phone/Text-to-Web,Older
Morning Consult,1.9,Arizona,Kamala Harris,DEM,48.37,862,Voters,Online Panel,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,47.35,862,Voters,Online Panel,Older
Morning Consult,1.9,Florida,Kamala Harris,DEM,46.8,2948,Voters,Online Panel,Older
Morning Consult,1.9,Florida,Donald Trump,REP,49.52,2948,Voters,Online Panel,Older
Morning Consult,1.9,Maryland,Kamala Harris,DEM,61.41,578,Voters,Online Panel,Older
Morning Consult,1.9,Maryland,Donald Trump,REP,33.04,578,Voters,Online Panel,Older
Morning Consult,1.9,Michigan,Kamala Harris,DEM,51.97,1297,Voters,Online Panel,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,44.46,1297,Voters,Online Panel,Older
Morning Consult,1.9,Nevada,Kamala Harris,DEM,50.87,474,Voters,Online Panel,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,46.53,474,Voters,Online Panel,Older
Morning Consult,1.9,Ohio,Kamala Harris,DEM,43.02,1488,Voters,Online Panel,Older
Morning Consult,1.9,Ohio,Donald Trump,REP,52.16,1488,Voters,Online Panel,Older
Morning Consult,1.9,Pennsylvania,Kamala Harris,DEM,48.74,1756,Voters,Online Panel,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,46.7,1756,Voters,Online Panel,Older
Morning Consult,1.9,Texas,Kamala Harris,DEM,45.77,2716,Voters,Online Panel,Older
Morning Consult,1.9,Texas,Donald Trump,REP,49.58,2716,Voters,Online Panel,Older
Morning Consult,1.9,Wisconsin,Kamala Harris,DEM,50.22,600,Voters,Online Panel,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,44.3,600,Voters,Online Panel,Older
Morning Consult,1.9,North Carolina,Kamala Harris,DEM,49.33,1314,Voters,Online Panel,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,47.16,1314,Voters,Online Panel,Older
Morning Consult,1.9,Colorado,Kamala Harris,DEM,52.5,512,Voters,Online Panel,Older
Morning Consult,1.9,Colorado,Donald Trump,REP,42.42,512,Voters,Online Panel,Older
Morning Consult,1.9,Georgia,Kamala Harris,DEM,47.68,1347,Voters,Online Panel,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,48.63,1347,Voters,Online Panel,Older
Morning Consult,1.9,Minnesota,Kamala Harris,DEM,49.56,517,Voters,Online Panel,Older
Morning Consult,1.9,Minnesota,Donald Trump,REP,43,517,Voters,Online Panel,Older
Morning Consult,1.9,Virginia,Kamala Harris,DEM,50.76,899,Voters,Online Panel,Older
Morning Consult,1.9,Virginia,Donald Trump,REP,44.44,899,Voters,Online Panel,Older
PPP,1.4,Maryland,Kamala Harris,DEM,64,543,Voters,IVR/Text,Older
PPP,1.4,Maryland,Donald Trump,REP,33,543,Voters,IVR/Text,Older
Marist,2.9,Pennsylvania,Kamala Harris,DEM,49,1663,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Pennsylvania,Donald Trump,REP,48,1663,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Pennsylvania,Kamala Harris,DEM,49,1476,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Pennsylvania,Donald Trump,REP,49,1476,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Wisconsin,Kamala Harris,DEM,50,1312,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Wisconsin,Donald Trump,REP,47,1312,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Wisconsin,Kamala Harris,DEM,50,1194,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Wisconsin,Donald Trump,REP,49,1194,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Michigan,Kamala Harris,DEM,50,1282,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Michigan,Donald Trump,REP,47,1282,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Michigan,Kamala Harris,DEM,52,1138,Voters,Live Phone/Online Panel/Text-to-Web,Older
Marist,2.9,Michigan,Donald Trump,REP,47,1138,Voters,Live Phone/Online Panel/Text-to-Web,Older
Fabrizio/Impact,1.7,North Carolina,Kamala Harris,DEM,46,600,Voters,NA,Older
Fabrizio/Impact,1.7,North Carolina,Donald Trump,REP,48,600,Voters,NA,Older
Fabrizio/Impact,1.7,North Carolina,Kamala Harris,DEM,47,600,Voters,NA,Older
Fabrizio/Impact,1.7,North Carolina,Donald Trump,REP,50,600,Voters,NA,Older
Cygnal,2.1,North Carolina,Kamala Harris,DEM,45.3,600,Voters,Live Phone/Text-to-Web,Older
Cygnal,2.1,North Carolina,Donald Trump,REP,45.6,600,Voters,Live Phone/Text-to-Web,Older
Quinnipiac,2.8,Pennsylvania,Kamala Harris,DEM,51,1331,Voters,Live Phone,Older
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,45,1331,Voters,Live Phone,Older
Quinnipiac,2.8,Pennsylvania,Kamala Harris,DEM,51,1331,Voters,Live Phone,Older
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,46,1331,Voters,Live Phone,Older
Quinnipiac,2.8,Michigan,Kamala Harris,DEM,50,905,Voters,Live Phone,Older
Quinnipiac,2.8,Michigan,Donald Trump,REP,45,905,Voters,Live Phone,Older
Quinnipiac,2.8,Michigan,Kamala Harris,DEM,51,905,Voters,Live Phone,Older
Quinnipiac,2.8,Michigan,Donald Trump,REP,46,905,Voters,Live Phone,Older
Quinnipiac,2.8,Wisconsin,Kamala Harris,DEM,48,1075,Voters,Live Phone,Older
Quinnipiac,2.8,Wisconsin,Donald Trump,REP,47,1075,Voters,Live Phone,Older
Quinnipiac,2.8,Wisconsin,Kamala Harris,DEM,49,1075,Voters,Live Phone,Older
Quinnipiac,2.8,Wisconsin,Donald Trump,REP,48,1075,Voters,Live Phone,Older
U. New Hampshire,2.6,Rhode Island,Kamala Harris,DEM,58,683,Voters,Probability Panel,Older
U. New Hampshire,2.6,Rhode Island,Donald Trump,REP,38,683,Voters,Probability Panel,Older
U. New Hampshire,2.6,Massachusetts,Kamala Harris,DEM,62,564,Voters,Probability Panel,Older
U. New Hampshire,2.6,Massachusetts,Donald Trump,REP,31,564,Voters,Probability Panel,Older
U. New Hampshire,2.6,New Hampshire,Kamala Harris,DEM,54,1695,Voters,Probability Panel,Older
U. New Hampshire,2.6,New Hampshire,Donald Trump,REP,43,1695,Voters,Probability Panel,Older
The Washington Post,3,Pennsylvania,Kamala Harris,DEM,48,1003,Voters,Live Phone/Text-to-Web,Older
The Washington Post,3,Pennsylvania,Donald Trump,REP,47,1003,Voters,Live Phone/Text-to-Web,Older
The Washington Post,3,Pennsylvania,Kamala Harris,DEM,48,1003,Voters,Live Phone/Text-to-Web,Older
The Washington Post,3,Pennsylvania,Donald Trump,REP,48,1003,Voters,Live Phone/Text-to-Web,Older
Siena,2.7,New York,Kamala Harris,DEM,52,1003,Voters,Live Phone/Text-to-Web,Older
Siena,2.7,New York,Donald Trump,REP,40,1003,Voters,Live Phone/Text-to-Web,Older
Siena,2.7,New York,Kamala Harris,DEM,55,1003,Voters,Live Phone/Text-to-Web,Older
Siena,2.7,New York,Donald Trump,REP,42,1003,Voters,Live Phone/Text-to-Web,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,50,1082,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,46,1082,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,50,1082,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,46,1082,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,48,1082,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,45,1082,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,49,1082,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,45,1082,Voters,Live Phone,Older
Noble Predictive Insights,2.4,Nevada,Kamala Harris,DEM,48,692,Voters,Online Panel/Text-to-Web,Older
Noble Predictive Insights,2.4,Nevada,Donald Trump,REP,47,692,Voters,Online Panel/Text-to-Web,Older
Noble Predictive Insights,2.4,Nevada,Kamala Harris,DEM,48,812,Voters,Online Panel/Text-to-Web,Older
Noble Predictive Insights,2.4,Nevada,Donald Trump,REP,45,812,Voters,Online Panel/Text-to-Web,Older
Noble Predictive Insights,2.4,Nevada,Kamala Harris,DEM,47,692,Voters,Online Panel/Text-to-Web,Older
Noble Predictive Insights,2.4,Nevada,Donald Trump,REP,47,692,Voters,Online Panel/Text-to-Web,Older
Noble Predictive Insights,2.4,Nevada,Kamala Harris,DEM,46,812,Voters,Online Panel/Text-to-Web,Older
Noble Predictive Insights,2.4,Nevada,Donald Trump,REP,43,812,Voters,Online Panel/Text-to-Web,Older
InsiderAdvantage,2,Pennsylvania,Kamala Harris,DEM,48.4,800,Voters,Text,Older
InsiderAdvantage,2,Pennsylvania,Donald Trump,REP,49.8,800,Voters,Text,Older
Trafalgar Group,0.7,Georgia,Kamala Harris,DEM,44.5,1098,Voters,IVR/Live Phone/Text/Online Panel/Email,Older
Trafalgar Group,0.7,Georgia,Donald Trump,REP,46.2,1098,Voters,IVR/Live Phone/Text/Online Panel/Email,Older
U. Georgia SPIA,2.2,Georgia,Kamala Harris,DEM,44.4,1000,Voters,Live Phone,Older
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,46.9,1000,Voters,Live Phone,Older
Pan Atlantic Research,2.1,Maine,Kamala Harris,DEM,50,812,Voters,Online Panel,Older
Pan Atlantic Research,2.1,Maine,Donald Trump,REP,41,812,Voters,Online Panel,Older
Pan Atlantic Research,2.1,Maine,Kamala Harris,DEM,58,414,Voters,Online Panel,Older
Pan Atlantic Research,2.1,Maine,Donald Trump,REP,32,414,Voters,Online Panel,Older
Pan Atlantic Research,2.1,Maine,Kamala Harris,DEM,42,398,Voters,Online Panel,Older
Pan Atlantic Research,2.1,Maine,Donald Trump,REP,49,398,Voters,Online Panel,Older
Franklin and Marshall College,2.4,Pennsylvania,Kamala Harris,DEM,49,890,Voters,Mail-to-Web/Mail-to-Phone,Older
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,46,890,Voters,Mail-to-Web/Mail-to-Phone,Older
Suffolk,2.9,Pennsylvania,Kamala Harris,DEM,48.6,500,Voters,Live Phone,Older
Suffolk,2.9,Pennsylvania,Donald Trump,REP,45.6,500,Voters,Live Phone,Older
Fabrizio/Impact,1.7,Wisconsin,Kamala Harris,DEM,48,600,Voters,Live Phone,Older
Fabrizio/Impact,1.7,Wisconsin,Donald Trump,REP,45,600,Voters,Live Phone,Older
Fabrizio/Impact,1.7,Wisconsin,Kamala Harris,DEM,49,600,Voters,Live Phone,Older
Fabrizio/Impact,1.7,Wisconsin,Donald Trump,REP,48,600,Voters,Live Phone,Older
Keating Research,1.5,Colorado,Kamala Harris,DEM,53,500,Voters,Live Phone/Text-to-Web,Older
Keating Research,1.5,Colorado,Donald Trump,REP,42,500,Voters,Live Phone/Text-to-Web,Older
Emerson,2.9,Maryland,Kamala Harris,DEM,65.3,890,Voters,Online Panel/Text-to-Web,Older
Emerson,2.9,Maryland,Donald Trump,REP,33.3,890,Voters,Online Panel/Text-to-Web,Older
Emerson,2.9,Missouri,Kamala Harris,DEM,43.4,850,Voters,Online Panel/Text-to-Web,Older
Emerson,2.9,Missouri,Donald Trump,REP,55.2,850,Voters,Online Panel/Text-to-Web,Older
Emerson,2.9,Indiana,Kamala Harris,DEM,40.7,1000,Voters,Online Panel/Text-to-Web,Older
Emerson,2.9,Indiana,Donald Trump,REP,57.9,1000,Voters,Online Panel/Text-to-Web,Older
TIPP,1.8,North Carolina,Kamala Harris,DEM,45.9,973,Voters,Online Panel,Older
TIPP,1.8,North Carolina,Donald Trump,REP,48.9,973,Voters,Online Panel,Older
Trafalgar Group,0.7,Nevada,Kamala Harris,DEM,45.3,1079,Voters,IVR/Live Phone/Text/Online Panel/Email,Older
Trafalgar Group,0.7,Nevada,Donald Trump,REP,43.5,1079,Voters,IVR/Live Phone/Text/Online Panel/Email,Older
Change Research,1.4,Missouri,Kamala Harris,DEM,41,1237,Voters,Text-to-Web/Online Ad,Older
Change Research,1.4,Missouri,Donald Trump,REP,50,1237,Voters,Text-to-Web/Online Ad,Older
Research & Polling,2.1,New Mexico,Kamala Harris,DEM,49,532,Voters,Live Phone,Older
Research & Polling,2.1,New Mexico,Donald Trump,REP,39,532,Voters,Live Phone,Older
Elon U.,2.5,North Carolina,Kamala Harris,DEM,46,800,Voters,Online Panel,Older
Elon U.,2.5,North Carolina,Donald Trump,REP,45,800,Voters,Online Panel,Older
InsiderAdvantage,2,Michigan,Kamala Harris,DEM,48,800,Voters,Text,Older
InsiderAdvantage,2,Michigan,Donald Trump,REP,48.6,800,Voters,Text,Older
St. Anselm,2.4,New Hampshire,Kamala Harris,DEM,51,2241,Voters,Online Panel,Older
St. Anselm,2.4,New Hampshire,Donald Trump,REP,43,2241,Voters,Online Panel,Older
St. Anselm,2.4,New Hampshire,Kamala Harris,DEM,51,2241,Voters,Online Panel,Older
St. Anselm,2.4,New Hampshire,Donald Trump,REP,43,2241,Voters,Online Panel,Older
Alaska Survey Research,1.9,Alaska,Kamala Harris,DEM,42,1254,Voters,Online Panel,Older
Alaska Survey Research,1.9,Alaska,Donald Trump,REP,47,1254,Voters,Online Panel,Older
Trafalgar Group,0.7,North Carolina,Kamala Harris,DEM,46,1094,Voters,IVR/Live Phone/Text/Online Panel/Email,Older
Trafalgar Group,0.7,North Carolina,Donald Trump,REP,48.4,1094,Voters,IVR/Live Phone/Text/Online Panel/Email,Older
InsiderAdvantage,2,Wisconsin,Kamala Harris,DEM,49,800,Voters,NA,Older
InsiderAdvantage,2,Wisconsin,Donald Trump,REP,46.6,800,Voters,NA,Older
Trafalgar Group,0.7,Arizona,Kamala Harris,DEM,45.5,1088,Voters,IVR/Live Phone/Text/Online Panel/Email,Older
Trafalgar Group,0.7,Arizona,Donald Trump,REP,47.1,1088,Voters,IVR/Live Phone/Text/Online Panel/Email,Older
GQR,2,Missouri,Kamala Harris,DEM,44,645,Voters,NA,Older
GQR,2,Missouri,Donald Trump,REP,55,645,Voters,NA,Older
Mitchell,2.4,Michigan,Kamala Harris,DEM,48,580,Voters,IVR/Text-to-Web,Older
Mitchell,2.4,Michigan,Donald Trump,REP,48,580,Voters,IVR/Text-to-Web,Older
Mitchell,2.4,Michigan,Kamala Harris,DEM,47,580,Voters,IVR/Text-to-Web,Older
Mitchell,2.4,Michigan,Donald Trump,REP,46,580,Voters,IVR/Text-to-Web,Older
Selzer,2.8,Iowa,Kamala Harris,DEM,43,656,Voters,Live Phone,Older
Selzer,2.8,Iowa,Donald Trump,REP,47,656,Voters,Live Phone,Older
Data Orbital,2.9,Arizona,Kamala Harris,DEM,46,550,Voters,Live Phone/Text-to-Web,Older
Data Orbital,2.9,Arizona,Donald Trump,REP,46.2,550,Voters,Live Phone/Text-to-Web,Older
Redfield & Wilton Strategies,1.8,North Carolina,Kamala Harris,DEM,45,495,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,44,495,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Arizona,Kamala Harris,DEM,46,765,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,47,765,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Florida,Kamala Harris,DEM,44,1465,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,50,1465,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Georgia,Kamala Harris,DEM,47,562,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,49,562,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Michigan,Kamala Harris,DEM,48,556,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,45,556,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Minnesota,Kamala Harris,DEM,51,617,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Minnesota,Donald Trump,REP,44,617,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Nevada,Kamala Harris,DEM,45,698,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Nevada,Donald Trump,REP,46,698,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,New Mexico,Kamala Harris,DEM,49,521,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,New Mexico,Donald Trump,REP,44,521,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Kamala Harris,DEM,45,801,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,45,801,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Wisconsin,Kamala Harris,DEM,49,626,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Wisconsin,Donald Trump,REP,46,626,Voters,Online Panel,Older
CWS Research,1.6,Texas,Kamala Harris,DEM,41,504,Voters,Text-to-Web,Older
CWS Research,1.6,Texas,Donald Trump,REP,51,504,Voters,Text-to-Web,Older
Research America,0.7,Virginia,Kamala Harris,DEM,44,1000,Adults,Live Phone/Online Panel,Older
Research America,0.7,Virginia,Donald Trump,REP,44,1000,Adults,Live Phone/Online Panel,Older
Research America,0.7,Virginia,Kamala Harris,DEM,47,756,Voters,Live Phone/Online Panel,Older
Research America,0.7,Virginia,Donald Trump,REP,46,756,Voters,Live Phone/Online Panel,Older
Research America,0.7,Virginia,Kamala Harris,DEM,45,1000,Adults,Live Phone/Online Panel,Older
Research America,0.7,Virginia,Donald Trump,REP,45,1000,Adults,Live Phone/Online Panel,Older
Research America,0.7,Virginia,Kamala Harris,DEM,48,756,Voters,Live Phone/Online Panel,Older
Research America,0.7,Virginia,Donald Trump,REP,46,756,Voters,Live Phone/Online Panel,Older
PPIC,2.5,California,Kamala Harris,DEM,60,1071,Voters,Probability Panel,Older
PPIC,2.5,California,Donald Trump,REP,29,1071,Voters,Probability Panel,Older
Quinnipiac,2.8,North Carolina,Kamala Harris,DEM,49,940,Voters,Live Phone,Older
Quinnipiac,2.8,North Carolina,Donald Trump,REP,46,940,Voters,Live Phone,Older
Quinnipiac,2.8,North Carolina,Kamala Harris,DEM,50,940,Voters,Live Phone,Older
Quinnipiac,2.8,North Carolina,Donald Trump,REP,47,940,Voters,Live Phone,Older
Quinnipiac,2.8,Georgia,Kamala Harris,DEM,45,969,Voters,Live Phone,Older
Quinnipiac,2.8,Georgia,Donald Trump,REP,49,969,Voters,Live Phone,Older
Quinnipiac,2.8,Georgia,Kamala Harris,DEM,46,969,Voters,Live Phone,Older
Quinnipiac,2.8,Georgia,Donald Trump,REP,49,969,Voters,Live Phone,Older
Washington Post/George Mason University,2.7,Virginia,Kamala Harris,DEM,50,1005,Voters,Live Phone/Text-to-Web,Older
Washington Post/George Mason University,2.7,Virginia,Donald Trump,REP,42,1005,Voters,Live Phone/Text-to-Web,Older
Washington Post/George Mason University,2.7,Virginia,Kamala Harris,DEM,51,1005,Voters,Live Phone/Text-to-Web,Older
Washington Post/George Mason University,2.7,Virginia,Donald Trump,REP,43,1005,Voters,Live Phone/Text-to-Web,Older
Washington Post/George Mason University,2.7,Virginia,Kamala Harris,DEM,49,1005,Voters,Live Phone/Text-to-Web,Older
Washington Post/George Mason University,2.7,Virginia,Donald Trump,REP,42,1005,Voters,Live Phone/Text-to-Web,Older
Washington Post/George Mason University,2.7,Virginia,Kamala Harris,DEM,51,1005,Voters,Live Phone/Text-to-Web,Older
Washington Post/George Mason University,2.7,Virginia,Donald Trump,REP,43,1005,Voters,Live Phone/Text-to-Web,Older
Embold Research,1.4,Minnesota,Kamala Harris,DEM,48.8,1616,Voters,Text-to-Web/Online Ad,Older
Embold Research,1.4,Minnesota,Donald Trump,REP,44.6,1616,Voters,Text-to-Web/Online Ad,Older
Morning Consult,1.9,Arizona,Kamala Harris,DEM,46.89,901,Voters,Online Panel,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,49.05,901,Voters,Online Panel,Older
Morning Consult,1.9,Florida,Kamala Harris,DEM,47.05,3182,Voters,Online Panel,Older
Morning Consult,1.9,Florida,Donald Trump,REP,49.12,3182,Voters,Online Panel,Older
Morning Consult,1.9,Maryland,Kamala Harris,DEM,62.23,640,Voters,Online Panel,Older
Morning Consult,1.9,Maryland,Donald Trump,REP,34.13,640,Voters,Online Panel,Older
Morning Consult,1.9,Michigan,Kamala Harris,DEM,49.19,1368,Voters,Online Panel,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,46.12,1368,Voters,Online Panel,Older
Morning Consult,1.9,Nevada,Kamala Harris,DEM,47.58,516,Voters,Online Panel,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,48.45,516,Voters,Online Panel,Older
Morning Consult,1.9,Ohio,Kamala Harris,DEM,43.58,1558,Voters,Online Panel,Older
Morning Consult,1.9,Ohio,Donald Trump,REP,51.92,1558,Voters,Online Panel,Older
Morning Consult,1.9,Pennsylvania,Kamala Harris,DEM,49.34,1910,Voters,Online Panel,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,46.34,1910,Voters,Online Panel,Older
Morning Consult,1.9,Texas,Kamala Harris,DEM,43.43,2940,Voters,Online Panel,Older
Morning Consult,1.9,Texas,Donald Trump,REP,51.75,2940,Voters,Online Panel,Older
Morning Consult,1.9,Wisconsin,Kamala Harris,DEM,49.48,638,Voters,Online Panel,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,46.19,638,Voters,Online Panel,Older
Morning Consult,1.9,North Carolina,Kamala Harris,DEM,48.22,1369,Voters,Online Panel,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,47.82,1369,Voters,Online Panel,Older
Morning Consult,1.9,Colorado,Kamala Harris,DEM,54.8,498,Voters,Online Panel,Older
Morning Consult,1.9,Colorado,Donald Trump,REP,40.08,498,Voters,Online Panel,Older
Morning Consult,1.9,Georgia,Kamala Harris,DEM,48.39,1405,Voters,Online Panel,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,47.51,1405,Voters,Online Panel,Older
Morning Consult,1.9,Minnesota,Kamala Harris,DEM,50.92,501,Voters,Online Panel,Older
Morning Consult,1.9,Minnesota,Donald Trump,REP,44.28,501,Voters,Online Panel,Older
Morning Consult,1.9,Virginia,Kamala Harris,DEM,51.97,873,Voters,Online Panel,Older
Morning Consult,1.9,Virginia,Donald Trump,REP,42.24,873,Voters,Online Panel,Older
SurveyUSA,2.8,North Carolina,Kamala Harris,DEM,49,676,Voters,Online Panel,Older
SurveyUSA,2.8,North Carolina,Donald Trump,REP,46,676,Voters,Online Panel,Older
Hendrix College,0.9,Arkansas,Kamala Harris,DEM,40,696,Voters,Text,Older
Hendrix College,0.9,Arkansas,Donald Trump,REP,55,696,Voters,Text,Older
co/efficient,1.1,Michigan,Kamala Harris,DEM,47,931,Voters,IVR/Text,Older
co/efficient,1.1,Michigan,Donald Trump,REP,47,931,Voters,IVR/Text,Older
co/efficient,1.1,Wisconsin,Kamala Harris,DEM,47,917,Voters,IVR/Text,Older
co/efficient,1.1,Wisconsin,Donald Trump,REP,47,917,Voters,IVR/Text,Older
co/efficient,1.1,Pennsylvania,Kamala Harris,DEM,46,889,Voters,IVR/Text,Older
co/efficient,1.1,Pennsylvania,Donald Trump,REP,48,889,Voters,IVR/Text,Older
YouGov,3,Michigan,Kamala Harris,DEM,50,1077,Voters,Online Panel,Older
YouGov,3,Michigan,Donald Trump,REP,49,1077,Voters,Online Panel,Older
YouGov,3,Pennsylvania,Kamala Harris,DEM,50,1078,Voters,Online Panel,Older
YouGov,3,Pennsylvania,Donald Trump,REP,50,1078,Voters,Online Panel,Older
YouGov,3,Wisconsin,Kamala Harris,DEM,51,946,Voters,Online Panel,Older
YouGov,3,Wisconsin,Donald Trump,REP,49,946,Voters,Online Panel,Older
