pollster,numeric_grade,state,candidate_name,pct,sample_size,population,methodology,start_date,end_date,national_poll,recency
Emerson,2.9,Georgia,Donald Trump,45.9,800,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,0,105
Emerson,2.9,Michigan,Donald Trump,50.9,800,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,0,105
Emerson,2.9,Michigan,Donald Trump,44.1,800,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,0,105
Emerson,2.9,Wisconsin,Donald Trump,49.4,845,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,0,105
Emerson,2.9,Wisconsin,Donald Trump,44.9,845,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,0,105
Emerson,2.9,Pennsylvania,Donald Trump,51.1,850,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,0,105
Emerson,2.9,Pennsylvania,Donald Trump,46.1,850,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,0,105
YouGov,3,NA,Donald Trump,46,1155,lv,Online Panel,2024-07-22,2024-07-23,1,105
YouGov,3,NA,Donald Trump,44,1435,rv,Online Panel,2024-07-21,2024-07-23,1,105
Marist,2.9,NA,Donald Trump,46,1117,rv,Online Panel,2024-07-22,2024-07-22,1,106
Marist,2.9,NA,Donald Trump,42,1117,rv,Online Panel,2024-07-22,2024-07-22,1,106
Landmark Communications,2.1,Georgia,Donald Trump,48,400,lv,NA,2024-07-22,2024-07-22,0,106
Landmark Communications,2.1,Georgia,Donald Trump,45.8,400,lv,NA,2024-07-22,2024-07-22,0,106
YouGov,3,NA,Donald Trump,43,1178,rv,Online Panel,2024-07-19,2024-07-22,1,106
YouGov,3,NA,Donald Trump,45,1115,rv,Online Panel,2024-07-19,2024-07-22,1,106
YouGov,3,NA,Donald Trump,43,1178,rv,Online Panel,2024-07-19,2024-07-22,1,106
YouGov,3,NA,Donald Trump,46,1178,rv,Online Panel,2024-07-19,2024-07-22,1,106
YouGov,3,NA,Donald Trump,46,1178,rv,Online Panel,2024-07-19,2024-07-22,1,106
YouGov,3,NA,Donald Trump,46,1178,rv,Online Panel,2024-07-19,2024-07-22,1,106
YouGov,3,NA,Donald Trump,46,1178,rv,Online Panel,2024-07-19,2024-07-22,1,106
Praecones Analytica,2,New Hampshire,Donald Trump,39.7,601,rv,NA,2024-07-19,2024-07-21,0,107
Praecones Analytica,2,New Hampshire,Donald Trump,40.2,601,rv,NA,2024-07-19,2024-07-21,0,107
Echelon Insights,2.7,NA,Donald Trump,49,982,lv,Online Panel,2024-07-19,2024-07-21,1,107
Echelon Insights,2.7,NA,Donald Trump,48,982,lv,Online Panel,2024-07-19,2024-07-21,1,107
Echelon Insights,2.7,NA,Donald Trump,43,982,lv,Online Panel,2024-07-19,2024-07-21,1,107
Echelon Insights,2.7,NA,Donald Trump,49,982,lv,Online Panel,2024-07-19,2024-07-21,1,107
Echelon Insights,2.7,NA,Donald Trump,48,982,lv,Online Panel,2024-07-19,2024-07-21,1,107
Echelon Insights,2.7,NA,Donald Trump,50,982,lv,Online Panel,2024-07-19,2024-07-21,1,107
Quinnipiac,2.8,NA,Donald Trump,48,1257,rv,Live Phone,2024-07-19,2024-07-21,1,107
Quinnipiac,2.8,NA,Donald Trump,44,1257,rv,Live Phone,2024-07-19,2024-07-21,1,107
Quinnipiac,2.8,NA,Donald Trump,49,1257,rv,Live Phone,2024-07-19,2024-07-21,1,107
Quinnipiac,2.8,NA,Donald Trump,45,1257,rv,Live Phone,2024-07-19,2024-07-21,1,107
YouGov,3,NA,Donald Trump,52,2241,lv,Online Panel,2024-07-16,2024-07-18,1,110
YouGov,3,NA,Donald Trump,51,2240,lv,Online Panel,2024-07-16,2024-07-18,1,110
Suffolk,2.9,Massachusetts,Donald Trump,29,500,rv,Live Phone,2024-07-16,2024-07-18,0,110
U. Georgia SPIA,2.2,Georgia,Donald Trump,48.3,1000,lv,Live Phone,2024-07-09,2024-07-18,0,110
U. Georgia SPIA,2.2,Georgia,Donald Trump,45.4,1000,lv,Live Phone,2024-07-09,2024-07-18,0,110
U. Georgia SPIA,2.2,Georgia,Donald Trump,50.5,1000,lv,Live Phone,2024-07-09,2024-07-18,0,110
RMG Research,2.3,NA,Donald Trump,51,2725,lv,NA,2024-07-15,2024-07-17,1,111
DHM Research,2.1,Washington,Donald Trump,38,500,rv,Online Panel,2024-07-12,2024-07-17,0,111
DHM Research,2.1,Washington,Donald Trump,40,500,rv,Online Panel,2024-07-12,2024-07-17,0,111
DHM Research,2.1,Washington,Donald Trump,38,500,rv,Online Panel,2024-07-12,2024-07-17,0,111
DHM Research,2.1,Washington,Donald Trump,38,500,rv,Online Panel,2024-07-12,2024-07-17,0,111
DHM Research,2.1,Washington,Donald Trump,37,500,rv,Online Panel,2024-07-12,2024-07-17,0,111
InsiderAdvantage,2,Georgia,Donald Trump,47.2,800,lv,NA,2024-07-15,2024-07-16,0,112
InsiderAdvantage,2,Georgia,Donald Trump,47.1,800,lv,NA,2024-07-15,2024-07-16,0,112
Ipsos,2.8,NA,Donald Trump,43,992,rv,Probability Panel,2024-07-15,2024-07-16,1,112
Ipsos,2.8,NA,Donald Trump,39,1202,a,Probability Panel,2024-07-15,2024-07-16,1,112
Ipsos,2.8,NA,Donald Trump,36,1202,a,Probability Panel,2024-07-15,2024-07-16,1,112
Ipsos,2.8,NA,Donald Trump,40,992,rv,Probability Panel,2024-07-15,2024-07-16,1,112
Ipsos,2.8,NA,Donald Trump,40,1202,a,Probability Panel,2024-07-15,2024-07-16,1,112
Ipsos,2.8,NA,Donald Trump,44,992,rv,Probability Panel,2024-07-15,2024-07-16,1,112
Emerson,2.9,NA,Donald Trump,46.2,2000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,1,112
Emerson,2.9,NA,Donald Trump,43.8,2000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,1,112
Emerson,2.9,Arizona,Donald Trump,46.9,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Arizona,Donald Trump,45.6,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Georgia,Donald Trump,47.3,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Georgia,Donald Trump,43.7,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Michigan,Donald Trump,45.1,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Michigan,Donald Trump,42.6,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Nevada,Donald Trump,45.6,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Nevada,Donald Trump,42.9,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,North Carolina,Donald Trump,47.7,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,North Carolina,Donald Trump,47,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Pennsylvania,Donald Trump,47.6,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Pennsylvania,Donald Trump,45.9,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Wisconsin,Donald Trump,47.6,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
Emerson,2.9,Wisconsin,Donald Trump,45.5,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-15,2024-07-16,0,112
InsiderAdvantage,2,Florida,Donald Trump,49.7,800,lv,NA,2024-07-15,2024-07-16,0,112
InsiderAdvantage,2,Florida,Donald Trump,49.3,800,lv,NA,2024-07-15,2024-07-16,0,112
InsiderAdvantage,2,Pennsylvania,Donald Trump,49,800,lv,NA,2024-07-15,2024-07-16,0,112
InsiderAdvantage,2,Pennsylvania,Donald Trump,47,800,lv,NA,2024-07-15,2024-07-16,0,112
InsiderAdvantage,2,Nevada,Donald Trump,49,800,lv,NA,2024-07-15,2024-07-16,0,112
InsiderAdvantage,2,Nevada,Donald Trump,50,800,lv,NA,2024-07-15,2024-07-16,0,112
InsiderAdvantage,2,Arizona,Donald Trump,49,800,lv,NA,2024-07-15,2024-07-16,0,112
InsiderAdvantage,2,Arizona,Donald Trump,48,800,lv,NA,2024-07-15,2024-07-16,0,112
YouGov,3,NA,Donald Trump,43,1404,rv,Online Panel,2024-07-13,2024-07-16,1,112
YouGov,3,NA,Donald Trump,44,1404,rv,Online Panel,2024-07-13,2024-07-16,1,112
Civiqs,2.4,Pennsylvania,Donald Trump,46,536,rv,Online Panel/Online Ad,2024-07-13,2024-07-16,0,112
Civiqs,2.4,Pennsylvania,Donald Trump,46,536,rv,Online Panel/Online Ad,2024-07-13,2024-07-16,0,112
Civiqs,2.4,Wisconsin,Donald Trump,47,514,rv,Online Panel/Online Ad,2024-07-13,2024-07-16,0,112
Civiqs,2.4,Wisconsin,Donald Trump,48,514,rv,Online Panel/Online Ad,2024-07-13,2024-07-16,0,112
Civiqs,2.4,Michigan,Donald Trump,46,532,rv,Online Panel/Online Ad,2024-07-13,2024-07-16,0,112
Civiqs,2.4,Michigan,Donald Trump,46,532,rv,Online Panel/Online Ad,2024-07-13,2024-07-16,0,112
Emerson,2.9,Virginia,Donald Trump,50.4,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-14,2024-07-15,0,113
Emerson,2.9,Virginia,Donald Trump,42.9,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-14,2024-07-15,0,113
Emerson,2.9,Virginia,Donald Trump,46.7,1000,rv,IVR/Online Panel/Text-to-Web,2024-07-14,2024-07-15,0,113
SurveyUSA,2.8,NA,Donald Trump,44,1098,lv,Online Panel,2024-07-12,2024-07-15,1,113
SurveyUSA,2.8,NA,Donald Trump,45,1098,lv,Online Panel,2024-07-12,2024-07-15,1,113
SurveyUSA,2.8,NA,Donald Trump,45,1098,lv,Online Panel,2024-07-12,2024-07-15,1,113
SurveyUSA,2.8,NA,Donald Trump,46,1098,lv,Online Panel,2024-07-12,2024-07-15,1,113
SurveyUSA,2.8,Washington,Donald Trump,36,708,lv,Online Panel,2024-07-10,2024-07-13,0,115
SurveyUSA,2.8,Washington,Donald Trump,36,708,lv,Online Panel,2024-07-10,2024-07-13,0,115
Siena/NYT,3,Virginia,Donald Trump,44,661,rv,Live Phone,2024-07-09,2024-07-12,0,116
Siena/NYT,3,Virginia,Donald Trump,45,661,lv,Live Phone,2024-07-09,2024-07-12,0,116
Siena/NYT,3,Virginia,Donald Trump,36,661,rv,Live Phone,2024-07-09,2024-07-12,0,116
Siena/NYT,3,Virginia,Donald Trump,38,661,lv,Live Phone,2024-07-09,2024-07-12,0,116
Siena/NYT,3,Virginia,Donald Trump,44,661,rv,Live Phone,2024-07-09,2024-07-12,0,116
Siena/NYT,3,Virginia,Donald Trump,44,661,lv,Live Phone,2024-07-09,2024-07-12,0,116
Siena/NYT,3,Virginia,Donald Trump,38,661,rv,Live Phone,2024-07-09,2024-07-12,0,116
Siena/NYT,3,Virginia,Donald Trump,39,661,lv,Live Phone,2024-07-09,2024-07-12,0,116
Siena/NYT,3,Pennsylvania,Donald Trump,48,872,rv,Live Phone,2024-07-09,2024-07-11,0,117
Siena/NYT,3,Pennsylvania,Donald Trump,48,872,lv,Live Phone,2024-07-09,2024-07-11,0,117
Siena/NYT,3,Pennsylvania,Donald Trump,41,872,rv,Live Phone,2024-07-09,2024-07-11,0,117
Siena/NYT,3,Pennsylvania,Donald Trump,42,872,lv,Live Phone,2024-07-09,2024-07-11,0,117
Siena/NYT,3,Pennsylvania,Donald Trump,48,872,rv,Live Phone,2024-07-09,2024-07-11,0,117
Siena/NYT,3,Pennsylvania,Donald Trump,48,872,lv,Live Phone,2024-07-09,2024-07-11,0,117
Siena/NYT,3,Pennsylvania,Donald Trump,42,872,rv,Live Phone,2024-07-09,2024-07-11,0,117
Siena/NYT,3,Pennsylvania,Donald Trump,43,872,lv,Live Phone,2024-07-09,2024-07-11,0,117
Noble Predictive Insights,2.4,NA,Donald Trump,46,2295,lv,Online Panel/Text-to-Web,2024-07-08,2024-07-11,1,117
Noble Predictive Insights,2.4,NA,Donald Trump,43,2295,lv,Online Panel/Text-to-Web,2024-07-08,2024-07-11,1,117
Noble Predictive Insights,2.4,NA,Donald Trump,48,2295,lv,Online Panel/Text-to-Web,2024-07-08,2024-07-11,1,117
Noble Predictive Insights,2.4,NA,Donald Trump,45,2535,rv,Online Panel/Text-to-Web,2024-07-08,2024-07-11,1,117
Noble Predictive Insights,2.4,NA,Donald Trump,42,2535,rv,Online Panel/Text-to-Web,2024-07-08,2024-07-11,1,117
Noble Predictive Insights,2.4,NA,Donald Trump,47,2535,rv,Online Panel/Text-to-Web,2024-07-08,2024-07-11,1,117
Marist,2.9,NA,Donald Trump,48,1174,rv,Live Phone/Online Panel,2024-07-09,2024-07-10,1,118
Marist,2.9,NA,Donald Trump,43,1174,rv,Live Phone/Online Panel,2024-07-09,2024-07-10,1,118
Marist,2.9,NA,Donald Trump,49,1174,rv,Live Phone/Online Panel,2024-07-09,2024-07-10,1,118
Marist,2.9,NA,Donald Trump,49,1174,rv,Live Phone/Online Panel,2024-07-09,2024-07-10,1,118
Marist,2.9,NA,Donald Trump,48,1174,rv,Live Phone/Online Panel,2024-07-09,2024-07-10,1,118
Beacon/Shaw,2.8,NA,Donald Trump,44,1210,rv,Live Phone/Text-to-Web,2024-07-07,2024-07-10,1,118
Beacon/Shaw,2.8,NA,Donald Trump,49,1210,rv,Live Phone/Text-to-Web,2024-07-07,2024-07-10,1,118
Beacon/Shaw,2.8,NA,Donald Trump,49,1210,rv,Live Phone/Text-to-Web,2024-07-07,2024-07-10,1,118
Beacon/Shaw,2.8,NA,Donald Trump,49,1210,rv,Live Phone/Text-to-Web,2024-07-07,2024-07-10,1,118
Beacon/Shaw,2.8,NA,Donald Trump,48,1210,rv,Live Phone/Text-to-Web,2024-07-07,2024-07-10,1,118
Cygnal,2.1,Iowa,Donald Trump,51.4,600,lv,Online Panel/Text-to-Web,2024-07-08,2024-07-09,0,119
YouGov,3,NA,Donald Trump,43,1443,rv,Online Panel,2024-07-07,2024-07-09,1,119
YouGov,3,NA,Donald Trump,42,1443,rv,Online Panel,2024-07-07,2024-07-09,1,119
Hart/POS,2.6,NA,Donald Trump,45,800,rv,Live Phone,2024-07-07,2024-07-09,1,119
Hart/POS,2.6,NA,Donald Trump,40,800,rv,Live Phone,2024-07-07,2024-07-09,1,119
Hart/POS,2.6,NA,Donald Trump,47,800,rv,Live Phone,2024-07-07,2024-07-09,1,119
Ipsos,2.8,NA,Donald Trump,46,2041,rv,Probability Panel,2024-07-05,2024-07-09,1,119
Ipsos,2.8,NA,Donald Trump,43,2041,rv,Probability Panel,2024-07-05,2024-07-09,1,119
Ipsos,2.8,NA,Donald Trump,47,2041,rv,Probability Panel,2024-07-05,2024-07-09,1,119
Emerson,2.9,NA,Donald Trump,50.2,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,43.7,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,49,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,48.3,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,47.8,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,48.9,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,48,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,48.3,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,46.9,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,48.6,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Emerson,2.9,NA,Donald Trump,46.3,1370,rv,IVR/Online Panel/Text-to-Web,2024-07-07,2024-07-08,1,120
Echelon Insights,2.7,Arizona,Donald Trump,48,601,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Arizona,Donald Trump,41,601,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Georgia,Donald Trump,49,608,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Georgia,Donald Trump,45,608,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Michigan,Donald Trump,48,607,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Michigan,Donald Trump,43,607,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,North Carolina,Donald Trump,47,610,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,North Carolina,Donald Trump,43,610,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Pennsylvania,Donald Trump,47,612,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Pennsylvania,Donald Trump,42,612,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Wisconsin,Donald Trump,47,617,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Wisconsin,Donald Trump,43,617,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Nevada,Donald Trump,50,402,lv,Online Panel,2024-07-01,2024-07-08,0,120
Echelon Insights,2.7,Nevada,Donald Trump,45,402,lv,Online Panel,2024-07-01,2024-07-08,0,120
Pew,2.5,NA,Donald Trump,44,7729,rv,Probability Panel,2024-07-01,2024-07-07,1,121
Pew,2.5,NA,Donald Trump,50,7729,rv,Probability Panel,2024-07-01,2024-07-07,1,121
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,39,809,a,Live Phone,2024-06-24,2024-07-03,0,125
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,38.6,755,rv,Live Phone,2024-06-24,2024-07-03,0,125
Ipsos,2.8,NA,Donald Trump,40,892,rv,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,39,892,rv,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,43,892,rv,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,40,892,rv,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,41,892,rv,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,40,892,rv,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,42,892,rv,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,36,1070,a,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,39,1070,a,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,35,1070,a,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,38,1070,a,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,37,1070,a,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,38,1070,a,Probability Panel,2024-07-01,2024-07-02,1,126
Ipsos,2.8,NA,Donald Trump,37,1070,a,Probability Panel,2024-07-01,2024-07-02,1,126
Cygnal,2.1,NA,Donald Trump,43.5,1500,lv,NA,2024-07-01,2024-07-02,1,126
Cygnal,2.1,NA,Donald Trump,48.2,1500,lv,NA,2024-07-01,2024-07-02,1,126
YouGov,3,NA,Donald Trump,42,1392,rv,Online Panel,2024-06-30,2024-07-02,1,126
Emerson,2.9,Pennsylvania,Donald Trump,48,1000,rv,NA,2024-06-30,2024-07-02,0,126
Emerson,2.9,Georgia,Donald Trump,47,1000,rv,NA,2024-06-30,2024-07-02,0,126
Emerson,2.9,Michigan,Donald Trump,45,1000,rv,NA,2024-06-30,2024-07-02,0,126
Emerson,2.9,Arizona,Donald Trump,46,1000,rv,NA,2024-06-30,2024-07-02,0,126
Emerson,2.9,Wisconsin,Donald Trump,47,1000,rv,NA,2024-06-30,2024-07-02,0,126
Emerson,2.9,Nevada,Donald Trump,47,1000,rv,NA,2024-06-30,2024-07-02,0,126
YouGov,3,NA,Donald Trump,50,2815,lv,Online Panel,2024-06-28,2024-07-02,1,126
YouGov,3,NA,Donald Trump,44,2815,lv,Online Panel,2024-06-28,2024-07-02,1,126
Siena/NYT,3,NA,Donald Trump,49,1532,rv,Live Phone,2024-06-28,2024-07-02,1,126
Siena/NYT,3,NA,Donald Trump,40,1532,rv,Live Phone,2024-06-28,2024-07-02,1,126
Siena/NYT,3,NA,Donald Trump,49,1532,lv,Live Phone,2024-06-28,2024-07-02,1,126
Siena/NYT,3,NA,Donald Trump,42,1532,lv,Live Phone,2024-06-28,2024-07-02,1,126
PPIC,2.5,California,Donald Trump,30,1261,lv,Probability Panel,2024-06-24,2024-07-02,0,126
Remington,2.6,Arizona,Donald Trump,49,638,lv,NA,2024-06-29,2024-07-01,0,127
Remington,2.6,Michigan,Donald Trump,45,584,lv,NA,2024-06-29,2024-07-01,0,127
Remington,2.6,Montana,Donald Trump,56,570,lv,NA,2024-06-29,2024-07-01,0,127
Remington,2.6,Nevada,Donald Trump,47,601,lv,NA,2024-06-29,2024-07-01,0,127
Remington,2.6,Ohio,Donald Trump,51,611,lv,NA,2024-06-29,2024-07-01,0,127
Remington,2.6,Pennsylvania,Donald Trump,48,673,lv,NA,2024-06-29,2024-07-01,0,127
Remington,2.6,Texas,Donald Trump,49,589,lv,NA,2024-06-29,2024-07-01,0,127
Remington,2.6,Wisconsin,Donald Trump,49,593,lv,NA,2024-06-29,2024-07-01,0,127
YouGov,3,NA,Donald Trump,44,1176,rv,Online Panel,2024-06-28,2024-07-01,1,127
YouGov,3,NA,Donald Trump,45,1176,rv,Online Panel,2024-06-28,2024-07-01,1,127
YouGov,3,NA,Donald Trump,47,1176,rv,Online Panel,2024-06-28,2024-07-01,1,127
University of Houston/Texas Southern University,2.2,Texas,Donald Trump,49,1484,lv,Online Panel,2024-06-20,2024-07-01,0,127
Suffolk,2.9,NA,Donald Trump,41.4,1000,rv,Live Phone,2024-06-28,2024-06-30,1,128
CNN/SSRS,2.8,NA,Donald Trump,49,1274,rv,Probability Panel,2024-06-28,2024-06-30,1,128
CNN/SSRS,2.8,NA,Donald Trump,41,1274,rv,Probability Panel,2024-06-28,2024-06-30,1,128
CNN/SSRS,2.8,NA,Donald Trump,47,1274,rv,Probability Panel,2024-06-28,2024-06-30,1,128
CNN/SSRS,2.8,NA,Donald Trump,48,1274,rv,Probability Panel,2024-06-28,2024-06-30,1,128
CNN/SSRS,2.8,NA,Donald Trump,47,1274,rv,Probability Panel,2024-06-28,2024-06-30,1,128
CNN/SSRS,2.8,NA,Donald Trump,47,1274,rv,Probability Panel,2024-06-28,2024-06-30,1,128
St. Anselm,2.4,New Hampshire,Donald Trump,44,1746,rv,Text-to-Web,2024-06-28,2024-06-29,0,129
SurveyUSA,2.8,NA,Donald Trump,45,2315,lv,Online Panel,2024-06-28,2024-06-28,1,130
Data for Progress,2.6,NA,Donald Trump,48,1011,lv,Online Panel,2024-06-28,2024-06-28,1,130
Data for Progress,2.6,NA,Donald Trump,48,1011,lv,Online Panel,2024-06-28,2024-06-28,1,130
Data for Progress,2.6,NA,Donald Trump,46,1011,lv,Online Panel,2024-06-28,2024-06-28,1,130
Data for Progress,2.6,NA,Donald Trump,47,1011,lv,Online Panel,2024-06-28,2024-06-28,1,130
Data for Progress,2.6,NA,Donald Trump,46,1011,lv,Online Panel,2024-06-28,2024-06-28,1,130
Data for Progress,2.6,NA,Donald Trump,47,1011,lv,Online Panel,2024-06-28,2024-06-28,1,130
Data for Progress,2.6,NA,Donald Trump,46,1011,lv,Online Panel,2024-06-28,2024-06-28,1,130
Data for Progress,2.6,NA,Donald Trump,46,1011,lv,Online Panel,2024-06-28,2024-06-28,1,130
Data for Progress,2.6,NA,Donald Trump,46,1011,lv,Online Panel,2024-06-28,2024-06-28,1,130
Leger,2,NA,Donald Trump,45,841,lv,Online Panel,2024-06-27,2024-06-28,1,130
Cygnal,2.1,Pennsylvania,Donald Trump,48.3,800,lv,NA,2024-06-27,2024-06-28,0,130
Cygnal,2.1,Pennsylvania,Donald Trump,42.4,800,lv,NA,2024-06-27,2024-06-28,0,130
AtlasIntel,2.7,NA,Donald Trump,45.5,1634,rv,Online Ad,2024-06-26,2024-06-28,1,130
YouGov,3,NA,Donald Trump,42,1406,rv,Online Panel,2024-06-23,2024-06-25,1,133
Siena/NYT,3,NA,Donald Trump,48,1226,rv,Live Phone,2024-06-20,2024-06-25,1,133
Siena/NYT,3,NA,Donald Trump,48,1226,lv,Live Phone,2024-06-20,2024-06-25,1,133
Siena/NYT,3,NA,Donald Trump,39,1226,rv,Live Phone,2024-06-20,2024-06-25,1,133
Siena/NYT,3,NA,Donald Trump,40,1226,lv,Live Phone,2024-06-20,2024-06-25,1,133
Leger,2,NA,Donald Trump,41,878,lv,Online Panel,2024-06-22,2024-06-24,1,134
Leger,2,NA,Donald Trump,38,878,lv,Online Panel,2024-06-22,2024-06-24,1,134
Quinnipiac,2.8,NA,Donald Trump,49,1405,rv,Live Phone,2024-06-20,2024-06-24,1,134
Quinnipiac,2.8,NA,Donald Trump,43,1405,rv,Live Phone,2024-06-20,2024-06-24,1,134
YouGov,3,NA,Donald Trump,41.9,2750,rv,Online Panel,2024-06-11,2024-06-24,1,134
YouGov,3,NA,Donald Trump,50,1878,lv,Online Panel,2024-06-17,2024-06-21,1,137
Marquette Law School,3,Wisconsin,Donald Trump,50,871,rv,Live Phone/Email,2024-06-12,2024-06-20,0,138
Marquette Law School,3,Wisconsin,Donald Trump,49,784,lv,Live Phone/Email,2024-06-12,2024-06-20,0,138
Marquette Law School,3,Wisconsin,Donald Trump,43,871,rv,Live Phone/Email,2024-06-12,2024-06-20,0,138
Marquette Law School,3,Wisconsin,Donald Trump,44,784,lv,Live Phone/Email,2024-06-12,2024-06-20,0,138
U. Georgia SPIA,2.2,Georgia,Donald Trump,42.7,1000,lv,Live Phone,2024-06-11,2024-06-20,0,138
Emerson,2.9,Missouri,Donald Trump,56.7,1000,rv,IVR/Online Panel,2024-06-17,2024-06-19,0,139
Emerson,2.9,Missouri,Donald Trump,50.4,1000,rv,IVR/Online Panel,2024-06-17,2024-06-19,0,139
YouGov,3,NA,Donald Trump,42,1396,rv,Online Panel,2024-06-16,2024-06-18,1,140
YouGov Blue,3,NA,Donald Trump,45,2015,rv,Online Panel,2024-06-14,2024-06-18,1,140
Emerson,2.9,Arizona,Donald Trump,52,1000,rv,IVR/Online Panel/Text-to-Web,2024-06-13,2024-06-18,0,140
Emerson,2.9,Arizona,Donald Trump,42.7,1000,rv,IVR/Online Panel/Text-to-Web,2024-06-13,2024-06-18,0,140
