pollster,numeric_grade,state,pct,sample_size,population,methodology,recency_weight,sample_size_weight,national_poll
Morning Consult,1.9,NA,48,9986,lv,Online Panel,0.046576150222383414,1,1
U. North Florida,2.8,Florida,42,774,lv,Live Phone/Text-to-Web,0.046576150222383414,0.33652173913043476,0
Morning Consult,1.9,NA,46,4000,rv,Online Panel,0.0450492023935578,1,1
Morning Consult,1.9,NA,48,9918,lv,Online Panel,0.0450492023935578,1,1
Hoffman Research,1.7,Oregon,49,700,lv,Live Phone,0.0450492023935578,0.30434782608695654,0
Hoffman Research,1.7,Oregon,45,700,lv,Live Phone,0.0450492023935578,0.30434782608695654,0
Clarity,1.6,NA,48,995,lv,Online Panel,0.0450492023935578,0.4326086956521739,1
Clarity,1.6,NA,50,995,lv,Online Panel,0.0450492023935578,0.4326086956521739,1
St. Anselm,2.4,New Hampshire,50,2083,rv,Online Panel,0.04357231386892163,0.9056521739130434,0
PPP,1.4,Washington,52,581,lv,IVR/Text-to-Web,0.04357231386892163,0.2526086956521739,0
Ipsos,2.8,NA,38,1238,a,Probability Panel,0.04357231386892163,0.5382608695652173,1
U. New Hampshire,2.6,Maine,48,1445,lv,Online Panel/Text-to-Web,0.04357231386892163,0.6282608695652174,0
U. New Hampshire,2.6,Maine,54,1445,lv,Online Panel/Text-to-Web,0.04357231386892163,0.6282608695652174,0
U. New Hampshire,2.6,New Hampshire,49,2875,lv,Online Panel/Text-to-Web,0.04357231386892163,1,0
U. New Hampshire,2.6,New Hampshire,53,2875,lv,Online Panel/Text-to-Web,0.04357231386892163,1,0
SurveyUSA,2.8,Minnesota,50,656,lv,Online Panel,0.04357231386892163,0.2852173913043478,0
AtlasIntel,2.7,NA,48,1980,rv,Online Ad,0.04357231386892163,0.8608695652173913,1
AtlasIntel,2.7,NA,46.1,1980,rv,Online Ad,0.04357231386892163,0.8608695652173913,1
Angus Reid,2,NA,44,1743,rv,Online Panel,0.04357231386892163,0.7578260869565218,1
Morning Consult,1.9,NA,46,4000,rv,Online Panel,0.04357231386892163,1,1
Morning Consult,1.9,NA,48,10054,lv,Online Panel,0.04357231386892163,1,1
U. New Hampshire,2.6,Maine CD-1,56,732,lv,Online Panel/Text-to-Web,0.04357231386892163,0.3182608695652174,0
U. New Hampshire,2.6,Maine CD-1,60,732,lv,Online Panel/Text-to-Web,0.04357231386892163,0.3182608695652174,0
U. New Hampshire,2.6,Maine CD-2,40,701,lv,Online Panel/Text-to-Web,0.04357231386892163,0.30478260869565216,0
U. New Hampshire,2.6,Maine CD-2,49,701,lv,Online Panel/Text-to-Web,0.04357231386892163,0.30478260869565216,0
HarrisX,1.5,NA,49,3013,rv,Online Panel,0.04357231386892163,1,1
HarrisX,1.5,NA,49,2472,lv,Online Panel,0.04357231386892163,1,1
HarrisX,1.5,NA,44,3013,rv,Online Panel,0.04357231386892163,1,1
HarrisX,1.5,NA,45,2472,lv,Online Panel,0.04357231386892163,1,1
HarrisX,1.5,NA,44,3013,rv,Online Panel,0.04357231386892163,1,1
HarrisX,1.5,NA,45,2472,lv,Online Panel,0.04357231386892163,1,1
Big Village,1.2,NA,37.6,2016,a,Online Panel,0.042143843509276406,0.8765217391304347,1
Big Village,1.2,NA,40.5,1687,rv,Online Panel,0.042143843509276406,0.7334782608695652,1
Big Village,1.2,NA,42.7,1492,lv,Online Panel,0.042143843509276406,0.648695652173913,1
Morning Consult,1.9,NA,46,11297,rv,Online Panel,0.042143843509276406,1,1
Morning Consult,1.9,NA,47,9850,lv,Online Panel,0.042143843509276406,1,1
Change Research,1.4,NA,46,2137,rv,Text-to-Web/Online Ad,0.042143843509276406,0.9291304347826087,1
Siena/NYT,3,NA,46,1142,rv,Live Phone,0.042143843509276406,0.4965217391304348,1
Siena/NYT,3,NA,47,1142,lv,Live Phone,0.042143843509276406,0.4965217391304348,1
Siena/NYT,3,NA,42,1142,rv,Live Phone,0.042143843509276406,0.4965217391304348,1
Siena/NYT,3,NA,44,1142,lv,Live Phone,0.042143843509276406,0.4965217391304348,1
SurveyMonkey,2,NA,38,5265,a,Online Panel,0.042143843509276406,1,1
Redfield & Wilton Strategies,1.8,Nevada,43,435,lv,Online Panel,0.042143843509276406,0.1891304347826087,0
Redfield & Wilton Strategies,1.8,Pennsylvania,42,851,lv,Online Panel,0.042143843509276406,0.37,0
Redfield & Wilton Strategies,1.8,North Carolina,43,586,lv,Online Panel,0.042143843509276406,0.25478260869565217,0
Redfield & Wilton Strategies,1.8,Arizona,43,510,lv,Online Panel,0.042143843509276406,0.2217391304347826,0
Redfield & Wilton Strategies,1.8,Florida,39,572,lv,Online Panel,0.042143843509276406,0.24869565217391304,0
Redfield & Wilton Strategies,1.8,Georgia,42,1180,lv,Online Panel,0.042143843509276406,0.5130434782608696,0
Redfield & Wilton Strategies,1.8,Michigan,41,512,lv,Online Panel,0.042143843509276406,0.22260869565217392,0
Redfield & Wilton Strategies,1.8,Minnesota,44,475,lv,Online Panel,0.042143843509276406,0.20652173913043478,0
Redfield & Wilton Strategies,1.8,Wisconsin,44,523,lv,Online Panel,0.042143843509276406,0.2273913043478261,0
Glengariff Group Inc.,1.5,Michigan,41.6,600,lv,Live Phone,0.042143843509276406,0.2608695652173913,0
Beacon/Shaw,2.8,Wisconsin,46,1046,rv,Live Phone/Text-to-Web,0.042143843509276406,0.4547826086956522,0
Beacon/Shaw,2.8,Wisconsin,49,1046,rv,Live Phone/Text-to-Web,0.042143843509276406,0.4547826086956522,0
Beacon/Shaw,2.8,Pennsylvania,45,1034,rv,Live Phone/Text-to-Web,0.042143843509276406,0.44956521739130434,0
Beacon/Shaw,2.8,Pennsylvania,49,1034,rv,Live Phone/Text-to-Web,0.042143843509276406,0.44956521739130434,0
Beacon/Shaw,2.8,Minnesota,47,1071,rv,Live Phone/Text-to-Web,0.042143843509276406,0.4656521739130435,0
Beacon/Shaw,2.8,Minnesota,52,1071,rv,Live Phone/Text-to-Web,0.042143843509276406,0.4656521739130435,0
Beacon/Shaw,2.8,Michigan,43,1012,rv,Live Phone/Text-to-Web,0.042143843509276406,0.44,0
Beacon/Shaw,2.8,Michigan,49,1012,rv,Live Phone/Text-to-Web,0.042143843509276406,0.44,0
Targoz Market Research,1.8,Florida,39,1200,rv,Online Panel,0.042143843509276406,0.5217391304347826,0
Targoz Market Research,1.8,Florida,42,988,lv,Online Panel,0.042143843509276406,0.4295652173913043,0
Ipsos,2.8,NA,39,1241,a,Probability Panel,0.04076220397836621,0.5395652173913044,1
Ipsos,2.8,NA,44,1018,rv,Probability Panel,0.04076220397836621,0.4426086956521739,1
Ipsos,2.8,NA,37,1241,a,Probability Panel,0.04076220397836621,0.5395652173913044,1
Ipsos,2.8,NA,42,1018,rv,Probability Panel,0.04076220397836621,0.4426086956521739,1
RMG Research,2.3,NA,46,2000,rv,NA,0.04076220397836621,0.8695652173913043,1
Emerson,2.9,Arizona,47.4,800,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.34782608695652173,0
Emerson,2.9,Arizona,39.8,800,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.34782608695652173,0
Emerson,2.9,Georgia,48.9,800,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.34782608695652173,0
Emerson,2.9,Georgia,43.3,800,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.34782608695652173,0
Emerson,2.9,Michigan,49.1,800,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.34782608695652173,0
Emerson,2.9,Michigan,43.8,800,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.34782608695652173,0
Emerson,2.9,Wisconsin,50.6,845,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.3673913043478261,0
Emerson,2.9,Wisconsin,45.4,845,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.3673913043478261,0
Emerson,2.9,Pennsylvania,48.9,850,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.3695652173913043,0
Emerson,2.9,Pennsylvania,44.3,850,rv,IVR/Online Panel/Text-to-Web,0.04076220397836621,0.3695652173913043,0
YouGov,3,NA,44,1155,lv,Online Panel,0.04076220397836621,0.5021739130434782,1
YouGov,3,NA,41,1435,rv,Online Panel,0.04076220397836621,0.6239130434782608,1
North Star Opinion Research,1.1,Pennsylvania,45,600,lv,Live Phone,0.04076220397836621,0.2608695652173913,0
Marist,2.9,NA,45,1117,rv,Online Panel,0.03942585997900747,0.4856521739130435,1
Marist,2.9,NA,42,1117,rv,Online Panel,0.03942585997900747,0.4856521739130435,1
Landmark Communications,2.1,Georgia,46.7,400,lv,NA,0.03942585997900747,0.17391304347826086,0
Landmark Communications,2.1,Georgia,44.3,400,lv,NA,0.03942585997900747,0.17391304347826086,0
Morning Consult,1.9,NA,45,4001,rv,Online Panel,0.03942585997900747,1,1
YouGov,3,NA,41,1178,rv,Online Panel,0.03942585997900747,0.5121739130434783,1
YouGov,3,NA,46,1178,rv,Online Panel,0.03942585997900747,0.5121739130434783,1
Praecones Analytica,2,New Hampshire,39.3,601,rv,NA,0.038133326547045196,0.26130434782608697,0
Echelon Insights,2.7,NA,47,982,lv,Online Panel,0.038133326547045196,0.42695652173913046,1
HarrisX,1.5,NA,47,2753,rv,Online Panel,0.038133326547045196,1,1
HarrisX,1.5,NA,46,2169,lv,Online Panel,0.038133326547045196,0.9430434782608695,1
Quinnipiac,2.8,NA,47,1257,rv,Live Phone,0.038133326547045196,0.5465217391304348,1
Quinnipiac,2.8,NA,41,1257,rv,Live Phone,0.038133326547045196,0.5465217391304348,1
PPP,1.4,Arizona,40,736,rv,IVR/Text,0.036883167401240015,0.32,0
PPP,1.4,North Carolina,44,573,rv,IVR/Text,0.036883167401240015,0.24913043478260868,0
PPP,1.4,Pennsylvania,43,624,rv,IVR/Text,0.034504460733950484,0.271304347826087,0
PPP,1.4,Michigan,41,650,rv,IVR/Text,0.034504460733950484,0.2826086956521739,0
YouGov,3,NA,48,2240,lv,Online Panel,0.034504460733950484,0.9739130434782609,1
U. Georgia SPIA,2.2,Georgia,45.9,1000,lv,Live Phone,0.034504460733950484,0.43478260869565216,0
DHM Research,2.1,Washington,45,500,rv,Online Panel,0.03337326996032608,0.21739130434782608,0
InsiderAdvantage,2,Georgia,36.7,800,lv,NA,0.032279164031359865,0.34782608695652173,0
Ipsos,2.8,NA,39,1202,a,Probability Panel,0.032279164031359865,0.5226086956521739,1
Ipsos,2.8,NA,44,992,rv,Probability Panel,0.032279164031359865,0.43130434782608695,1
InsiderAdvantage,2,Florida,39,800,lv,NA,0.032279164031359865,0.34782608695652173,0
InsiderAdvantage,2,Pennsylvania,40,800,lv,NA,0.032279164031359865,0.34782608695652173,0
InsiderAdvantage,2,Nevada,40,800,lv,NA,0.032279164031359865,0.34782608695652173,0
InsiderAdvantage,2,Arizona,42,800,lv,NA,0.032279164031359865,0.34782608695652173,0
YouGov,3,NA,39,1404,rv,Online Panel,0.032279164031359865,0.6104347826086957,1
Civiqs,2.4,Pennsylvania,44,536,rv,Online Panel/Online Ad,0.032279164031359865,0.23304347826086957,0
Civiqs,2.4,Wisconsin,48,514,rv,Online Panel/Online Ad,0.032279164031359865,0.2234782608695652,0
Civiqs,2.4,Michigan,46,532,rv,Online Panel/Online Ad,0.032279164031359865,0.23130434782608697,0
Morning Consult,1.9,NA,45,2045,rv,Online Panel,0.031220927161230903,0.8891304347826087,1
Emerson,2.9,Virginia,44.5,1000,rv,IVR/Online Panel/Text-to-Web,0.031220927161230903,0.43478260869565216,0
HarrisX,1.5,NA,48,1918,rv,Online Panel,0.031220927161230903,0.8339130434782609,1
SurveyUSA,2.8,NA,42,1098,lv,Online Panel,0.031220927161230903,0.47739130434782606,1
Big Village,1.2,NA,29.9,2019,a,Online Panel,0.0301973834223185,0.8778260869565218,1
Big Village,1.2,NA,34.1,1698,rv,Online Panel,0.0301973834223185,0.7382608695652174,1
Big Village,1.2,NA,37.3,1499,lv,Online Panel,0.0301973834223185,0.6517391304347826,1
SurveyUSA,2.8,Washington,51,708,lv,Online Panel,0.029207395438494873,0.30782608695652175,0
PPP,1.4,Michigan,46,568,rv,IVR/Text,0.028249863121256928,0.24695652173913044,0
PPP,1.4,Pennsylvania,45,537,rv,IVR/Text,0.028249863121256928,0.23347826086956522,0
Siena/NYT,3,Virginia,48,661,rv,Live Phone,0.028249863121256928,0.28739130434782606,0
Siena/NYT,3,Virginia,49,661,lv,Live Phone,0.028249863121256928,0.28739130434782606,0
Siena/NYT,3,Virginia,41,661,rv,Live Phone,0.028249863121256928,0.28739130434782606,0
Siena/NYT,3,Virginia,43,661,lv,Live Phone,0.028249863121256928,0.28739130434782606,0
PPP,1.4,Arizona,44,596,rv,IVR/Text,0.02732372244729256,0.2591304347826087,0
PPP,1.4,Wisconsin,48,548,rv,IVR/Text,0.02732372244729256,0.2382608695652174,0
Siena/NYT,3,Pennsylvania,46,872,rv,Live Phone,0.02732372244729256,0.3791304347826087,0
Siena/NYT,3,Pennsylvania,47,872,lv,Live Phone,0.02732372244729256,0.3791304347826087,0
Siena/NYT,3,Pennsylvania,40,872,rv,Live Phone,0.02732372244729256,0.3791304347826087,0
Siena/NYT,3,Pennsylvania,42,872,lv,Live Phone,0.02732372244729256,0.3791304347826087,0
Noble Predictive Insights,2.4,NA,44,2295,lv,Online Panel/Text-to-Web,0.02732372244729256,0.9978260869565218,1
Noble Predictive Insights,2.4,NA,43,2535,rv,Online Panel/Text-to-Web,0.02732372244729256,1,1
Marist,2.9,NA,50,1174,rv,Live Phone/Online Panel,0.026427944276122963,0.5104347826086957,1
Beacon/Shaw,2.8,NA,48,1210,rv,Live Phone/Text-to-Web,0.026427944276122963,0.5260869565217391,1
North Star Opinion Research,1.1,Wisconsin,47,600,lv,Live Phone,0.026427944276122963,0.2608695652173913,0
YouGov,3,NA,38,1443,rv,Online Panel,0.025561533206507402,0.6273913043478261,1
Hart/POS,2.6,NA,45,800,rv,Live Phone,0.025561533206507402,0.34782608695652173,1
Ipsos,2.8,NA,49,2041,rv,Probability Panel,0.025561533206507402,0.8873913043478261,1
Redfield & Wilton Strategies,1.8,NA,37,1101,lv,Online Panel,0.024723526470339388,0.478695652173913,1
Emerson,2.9,NA,42.8,1370,rv,IVR/Online Panel/Text-to-Web,0.024723526470339388,0.5956521739130435,1
Bendixen & Amandi International,1,NA,42,1000,lv,Live Phone/Online Panel,0.0231290317076166,0.43478260869565216,1
J.L. Partners,1.6,NA,38,1000,lv,Live Phone/Text-to-Web/Online Ad,0.02092801333199164,0.43478260869565216,1
Ipsos,2.8,NA,42,892,rv,Probability Panel,0.02024191144580439,0.38782608695652177,1
Ipsos,2.8,NA,38,1070,a,Probability Panel,0.02024191144580439,0.4652173913043478,1
YouGov,3,NA,45,1176,rv,Online Panel,0.019578302654913008,0.5113043478260869,1
CNN/SSRS,2.8,NA,45,1274,rv,Probability Panel,0.018936449547941457,0.5539130434782609,1
HarrisX,1.5,NA,47,1500,rv,Online Panel,0.018936449547941457,0.6521739130434783,1
HarrisX,1.5,NA,40,1500,rv,Online Panel,0.018936449547941457,0.6521739130434783,1
HarrisX,1.5,NA,38,1500,rv,Online Panel,0.018936449547941457,0.6521739130434783,1
Data for Progress,2.6,NA,45,1011,lv,Online Panel,0.017715180823798055,0.43956521739130433,1
McLaughlin,0.5,NA,42,1000,lv,NA,0.015503853599009314,0.43478260869565216,1
McLaughlin,0.5,NA,41,1000,lv,Online Panel,0.004086771438464067,0.43478260869565216,1
Morning Consult,1.9,Nevada,44,459,rv,Online Panel,0.0038232032269108476,0.19956521739130434,0
Morning Consult,1.9,Wisconsin,41,693,rv,Online Panel,0.0038232032269108476,0.30130434782608695,0
Morning Consult,1.9,Arizona,42,795,rv,Online Panel,0.003697863716482932,0.3456521739130435,0
Morning Consult,1.9,Georgia,41,795,rv,Online Panel,0.003697863716482932,0.3456521739130435,0
Morning Consult,1.9,Michigan,44,704,rv,Online Panel,0.003697863716482932,0.3060869565217391,0
Morning Consult,1.9,North Carolina,40,704,rv,Online Panel,0.003697863716482932,0.3060869565217391,0
Morning Consult,1.9,Pennsylvania,43,812,rv,Online Panel,0.003697863716482932,0.35304347826086957,0
SurveyUSA,2.8,NA,39,1109,lv,Online Panel,0.0018985465358918202,0.4821739130434783,1
McLaughlin,0.5,NA,43,1000,lv,NA,0.0015543984350843032,0.43478260869565216,1
Beacon/Shaw,2.8,NA,45,1094,rv,Live Phone/Text-to-Web,7.465858083766792e-4,0.4756521739130435,1
McLaughlin,0.5,NA,41,1000,lv,Online Panel,5.174142915851112e-4,0.43478260869565216,1
SurveyUSA,2.8,Ohio,38,1241,rv,Online Panel,4.6817581165277687e-4,0.5395652173913044,0
Siena/NYT,3,NA,41,980,rv,Live Phone,3.1382763161986234e-4,0.4260869565217391,1
Siena/NYT,3,NA,42,980,lv,Live Phone,3.1382763161986234e-4,0.4260869565217391,1
Emerson,2.9,Wisconsin,43.6,1000,rv,IVR/Online Panel/Text-to-Web/Email,2.7465356997214254e-4,0.43478260869565216,0
Emerson,2.9,Nevada,38.9,1000,rv,IVR/Online Panel/Email,2.324892276573839e-4,0.43478260869565216,0
Emerson,2.9,Arizona,40.3,1000,rv,IVR/Online Panel/Email,2.324892276573839e-4,0.43478260869565216,0
Emerson,2.9,Pennsylvania,39.5,1000,rv,IVR/Online Panel/Email,2.1036495247468172e-4,0.43478260869565216,0
Emerson,2.9,North Carolina,40.7,1000,rv,IVR/Online Panel/Email,2.1036495247468172e-4,0.43478260869565216,0
Emerson,2.9,Georgia,41.2,1000,rv,IVR/Online Panel/Email,2.1036495247468172e-4,0.43478260869565216,0
Emerson,2.9,NA,42.7,1225,rv,IVR/Online Panel/Email,1.967978824459091e-4,0.532608695652174,1
McLaughlin,0.5,NA,42,1000,lv,Online Panel,1.2340980408667956e-4,0.43478260869565216,1
U. Houston,2.2,Texas,39,1145,lv,Online Panel,9.772693623990794e-5,0.49782608695652175,0
McLaughlin,0.5,NA,42,1000,lv,Online Panel,2.943478754337306e-5,0.43478260869565216,1
McLaughlin,0.5,NA,40,1000,lv,Online Panel,1.119548484259094e-5,0.43478260869565216,1
HarrisX/Harris Poll,1.5,NA,40,2851,rv,Online Panel,9.797989627985328e-6,1,1
HarrisX/Harris Poll,1.5,NA,43,2851,rv,Online Panel,9.797989627985328e-6,1,1
HarrisX/Harris Poll,1.5,NA,41,2851,rv,Online Panel,9.797989627985328e-6,1,1
Emerson,2.9,California,47.2,1000,rv,IVR/Online Panel,9.166087736247617e-6,0.43478260869565216,0
Beacon/Shaw,2.8,NA,45,1001,rv,Live Phone,8.865587636929359e-6,0.43521739130434783,1
Siena/NYT,3,Arizona,43,603,rv,Live Phone,6.352471128495773e-6,0.26217391304347826,0
Siena/NYT,3,Arizona,43,603,lv,Live Phone,6.352471128495773e-6,0.26217391304347826,0
Siena/NYT,3,Georgia,44,629,rv,Live Phone,6.352471128495773e-6,0.2734782608695652,0
Siena/NYT,3,Georgia,44,629,lv,Live Phone,6.352471128495773e-6,0.2734782608695652,0
Siena/NYT,3,Michigan,45,616,rv,Live Phone,6.352471128495773e-6,0.2678260869565217,0
Siena/NYT,3,Michigan,48,616,lv,Live Phone,6.352471128495773e-6,0.2678260869565217,0
Siena/NYT,3,Nevada,42,611,rv,Live Phone,6.352471128495773e-6,0.26565217391304347,0
Siena/NYT,3,Nevada,42,611,lv,Live Phone,6.352471128495773e-6,0.26565217391304347,0
Siena/NYT,3,Pennsylvania,44,600,rv,Live Phone,6.352471128495773e-6,0.2608695652173913,0
Siena/NYT,3,Pennsylvania,44,600,lv,Live Phone,6.352471128495773e-6,0.2608695652173913,0
Siena/NYT,3,Wisconsin,46,603,rv,Live Phone,6.352471128495773e-6,0.26217391304347826,0
Siena/NYT,3,Wisconsin,46,603,lv,Live Phone,6.352471128495773e-6,0.26217391304347826,0
Noble Predictive Insights,2.4,NA,45,2202,lv,Online Panel/Text-to-Web,4.8655376559581765e-6,0.957391304347826,1
Noble Predictive Insights,2.4,NA,43,2605,rv,Online Panel/Text-to-Web,4.8655376559581765e-6,1,1
McLaughlin,0.5,NA,42,1000,lv,Online Panel,4.551744463083231e-6,0.43478260869565216,1
HarrisX/Harris Poll,1.5,NA,41,2116,rv,Online Panel,3.726653172078671e-6,0.92,1
HarrisX/Harris Poll,1.5,NA,42,2116,rv,Online Panel,3.726653172078671e-6,0.92,1
HarrisX/Harris Poll,1.5,NA,41,2116,rv,Online Panel,3.726653172078671e-6,0.92,1
McLaughlin,0.5,NA,41,1000,lv,Online Panel,1.7899312738725035e-6,0.43478260869565216,1
HarrisX/Harris Poll,1.5,NA,40,2103,rv,Online Panel,1.1998268139028466e-6,0.9143478260869565,1
HarrisX/Harris Poll,1.5,NA,44,2103,rv,Online Panel,1.1998268139028466e-6,0.9143478260869565,1
HarrisX/Harris Poll,1.5,NA,40,2103,rv,Online Panel,1.1998268139028466e-6,0.9143478260869565,1
HarrisX/Harris Poll,1.5,NA,40,2103,rv,Online Panel,1.1998268139028466e-6,0.9143478260869565,1
HarrisX/Harris Poll,1.5,NA,39,2103,rv,Online Panel,1.1998268139028466e-6,0.9143478260869565,1
HarrisX/Harris Poll,1.5,NA,43,2103,rv,Online Panel,1.1998268139028466e-6,0.9143478260869565,1
McLaughlin,0.5,NA,40,1000,lv,Online Panel,5.762831791072209e-7,0.43478260869565216,1
Redfield & Wilton Strategies,1.8,NA,33,1500,rv,Online Panel,3.269909529232291e-7,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,38,1212,lv,Online Panel,3.269909529232291e-7,0.5269565217391304,1
McLaughlin,0.5,NA,40,1000,lv,Online Panel,2.1200273388646663e-7,0.43478260869565216,1
HarrisX/Harris Poll,1.5,NA,38,2068,rv,Online Panel,1.8553913626159784e-7,0.8991304347826087,1
HarrisX/Harris Poll,1.5,NA,39,2068,rv,Online Panel,1.8553913626159784e-7,0.8991304347826087,1
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,1.1634956724063829e-7,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,39,1174,lv,Online Panel,1.1634956724063829e-7,0.5104347826086957,1
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,8.063497622724119e-8,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,41,1181,lv,Online Panel,8.063497622724119e-8,0.5134782608695653,1
HarrisX/Harris Poll,1.5,NA,40,2090,rv,Online Panel,5.777748519419133e-8,0.908695652173913,1
HarrisX/Harris Poll,1.5,NA,40,2090,rv,Online Panel,5.777748519419133e-8,0.908695652173913,1
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,5.05653134833552e-8,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,40,1173,lv,Online Panel,5.05653134833552e-8,0.51,1
Redfield & Wilton Strategies,1.8,NA,38,1500,rv,Online Panel,3.504381621136978e-8,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,42,1207,lv,Online Panel,3.504381621136978e-8,0.5247826086956522,1
HarrisX/Harris Poll,1.5,NA,39,2004,rv,Online Panel,2.2720459927738556e-8,0.871304347826087,1
HarrisX/Harris Poll,1.5,NA,42,2004,rv,Online Panel,2.2720459927738556e-8,0.871304347826087,1
HarrisX/Harris Poll,1.5,NA,41,2004,rv,Online Panel,2.2720459927738556e-8,0.871304347826087,1
Redfield & Wilton Strategies,1.8,NA,37,1500,rv,Online Panel,2.1975594652465007e-8,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,39,1117,lv,Online Panel,2.1975594652465007e-8,0.4856521739130435,1
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,1.0208960723597638e-8,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,39,1257,lv,Online Panel,1.0208960723597638e-8,0.5465217391304348,1
Big Village,1.2,NA,37.8,2019,a,Online Panel,9.874271181052048e-9,0.8778260869565218,1
Big Village,1.2,NA,42.7,1619,rv,Online Panel,9.874271181052048e-9,0.7039130434782609,1
Big Village,1.2,NA,37.7,2019,a,Online Panel,9.874271181052048e-9,0.8778260869565218,1
Big Village,1.2,NA,42.3,1619,rv,Online Panel,9.874271181052048e-9,0.7039130434782609,1
HarrisX/Harris Poll,1.5,NA,38,1845,rv,Online Panel,8.64169868265145e-9,0.8021739130434783,1
HarrisX/Harris Poll,1.5,NA,41,1845,rv,Online Panel,8.64169868265145e-9,0.8021739130434783,1
Redfield & Wilton Strategies,1.8,NA,33,1500,rv,Online Panel,5.241455203026379e-9,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,36,1180,lv,Online Panel,5.241455203026379e-9,0.5130434782608696,1
HarrisX/Harris Poll,1.5,NA,38,2905,rv,Online Panel,3.5134524929863886e-9,1,1
HarrisX/Harris Poll,1.5,NA,38,2905,rv,Online Panel,3.5134524929863886e-9,1,1
HarrisX/Harris Poll,1.5,NA,38,2905,rv,Online Panel,3.5134524929863886e-9,1,1
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,3.1791032821458046e-9,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,37,1250,lv,Online Panel,3.1791032821458046e-9,0.5434782608695652,1
McLaughlin,0.5,NA,42,1000,lv,Online Panel,3.1791032821458046e-9,0.43478260869565216,1
YouGov,3,NA,42,1014,rv,Online Panel,1.5786959691486425e-9,0.4408695652173913,1
YouGov,3,NA,40,1014,rv,Online Panel,1.5786959691486425e-9,0.4408695652173913,1
McLaughlin,0.5,NA,43,1000,lv,Online Panel,1.3816325910795407e-9,0.43478260869565216,1
Redfield & Wilton Strategies,1.8,NA,37,1500,rv,Online Panel,1.2091679804329854e-9,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,41,1102,lv,Online Panel,1.2091679804329854e-9,0.4791304347826087,1
HarrisX/Harris Poll,1.5,NA,39,1838,rv,Online Panel,1.0941004333867405e-9,0.7991304347826087,1
HarrisX/Harris Poll,1.5,NA,40,1838,rv,Online Panel,1.0941004333867405e-9,0.7991304347826087,1
Rasmussen,2.1,NA,42,900,lv,IVR/Online Panel,9.575275076534013e-10,0.391304347826087,1
PPP,1.4,NA,47,1056,rv,IVR/Text,9.261360220567754e-10,0.4591304347826087,1
Redfield & Wilton Strategies,1.8,NA,35,1500,rv,Online Panel,6.004550488981595e-10,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,38,1139,lv,Online Panel,6.004550488981595e-10,0.49521739130434783,1
McLaughlin,0.5,NA,40,1000,lv,Online Panel,5.082742255105933e-10,0.43478260869565216,1
HarrisX/Harris Poll,1.5,NA,40,2050,rv,Online Panel,4.302448431276475e-10,0.8913043478260869,1
HarrisX/Harris Poll,1.5,NA,40,2050,rv,Online Panel,4.302448431276475e-10,0.8913043478260869,1
Redfield & Wilton Strategies,1.8,NA,36,2000,rv,Online Panel,3.893016329789065e-10,0.8695652173913043,1
Redfield & Wilton Strategies,1.8,NA,39,1458,lv,Online Panel,3.893016329789065e-10,0.6339130434782608,1
HarrisX/Harris Poll,1.5,NA,40,1851,rv,Online Panel,1.339796312225796e-10,0.8047826086956522,1
HarrisX/Harris Poll,1.5,NA,40,1851,rv,Online Panel,1.339796312225796e-10,0.8047826086956522,1
McLaughlin,0.5,NA,42,1000,lv,Online Panel,1.295872564551209e-10,0.43478260869565216,1
Redfield & Wilton Strategies,1.8,NA,36,1500,rv,Online Panel,9.600060075010806e-11,0.6521739130434783,1
Redfield & Wilton Strategies,1.8,NA,41,1162,lv,Online Panel,9.600060075010806e-11,0.5052173913043478,1
Redfield & Wilton Strategies,1.8,NA,40,1500,rv,Online Panel,5.2686246763676146e-11,0.6521739130434783,1
